Year,Month,Day,TA_F,SW_IN_F,VPD_F
2016,6,30,19.756,270.551,8.532
2016,7,1,20.74,310.098,11.85
2016,7,2,17.825,230.211,5.828
2016,7,3,17.132,329.698,13.182
2016,7,4,21.045,346.688,14.027
2016,7,5,22.06,285.399,16.3
2016,7,6,20.913,287.032,10.836
2016,7,7,13.754,35.351,3.516
2016,7,8,13.921,111.062,5.117
2016,7,9,13.288,64.079,4.921
2016,7,10,13.859,81.267,0.534
2016,7,11,18.569,320.575,8.914
2016,7,12,22.562,275.589,11.915
2016,7,13,23.117,310.96,13.037
2016,7,14,22.195,251.861,9.924
2016,7,15,24.676,287.307,11.941
2016,7,16,22.24,253.017,4.905
2016,7,17,19.432,113.584,2.568
2016,7,18,19.494,142.394,6.621
2016,7,19,17.44,264.666,9.306
2016,7,20,18.814,336.939,12.165
2016,7,21,21.375,281.783,14.291
2016,7,22,23.268,272.718,12.594
2016,7,23,22.912,245.505,6.446
2016,7,24,22.552,308.575,11.328
2016,7,25,22.2,275.909,12.831
2016,7,26,23.468,283.608,6.262
2016,7,27,24.007,314.329,11.68
2016,7,28,21.428,199.593,5.201
2016,7,29,21.142,164.547,6.811
2016,7,30,21.187,287.183,11.144
2016,7,31,20.015,210.119,11.556
2016,8,1,20.262,230.974,10.292
2016,8,2,20.886,219.933,8.98
2016,8,3,21.271,307.008,11.229
2016,8,4,21.914,272.729,12.479
2016,8,5,22.158,289.012,15.858
2016,8,6,21.785,237.739,11.02
2016,8,7,20.101,272.793,10.88
2016,8,8,19.584,303.289,10.638
2016,8,9,18.916,290.243,11.849
2016,8,10,19.249,181.67,10.476
2016,8,11,23.949,204.481,7.524
2016,8,12,18.075,87.491,4.067
2016,8,13,15.636,71.019,7.369
2016,8,14,19.802,128.5,2.19
2016,8,15,20.127,215.827,6.777
2016,8,16,19.005,191.888,8.951
2016,8,17,18.382,138.334,4.507
2016,8,18,21.303,219.68,4.616
2016,8,19,20.143,271.865,8.251
2016,8,20,18.779,255.532,8.213
2016,8,21,19.468,271.906,6.831
2016,8,22,17.173,147.311,3.38
2016,8,23,18.554,285.33,11.343
2016,8,24,21.002,248.172,11.472
2016,8,25,21.783,227.164,11.27
2016,8,26,22.676,185.733,8.595
2016,8,27,20.718,231.185,9.585
2016,8,28,18.226,126.703,7.946
2016,8,29,19.427,222.553,6.193
2016,8,30,19.219,200.768,8.899
2016,8,31,19.143,155.99,4.353
2016,9,1,19.931,200.021,5.562
2016,9,2,16.469,147.484,6.237
2016,9,3,16.803,251.872,6.868
2016,9,4,17.68,244.899,7.453
2016,9,5,17.255,229.539,7.528
2016,9,6,19.373,139.056,5.234
2016,9,7,21.086,188.825,5.134
2016,9,8,20.668,99.984,4.382
2016,9,9,23.249,211.022,8.312
2016,9,10,20.67,219.325,8.817
2016,9,11,17.231,91.811,5.041
2016,9,12,15.622,241.882,9.014
2016,9,13,17.31,238.927,9.709
2016,9,14,14.641,75.984,5.055
2016,9,15,12.647,197.101,5.824
2016,9,16,12.715,226.4,5.559
2016,9,17,15.41,189.785,5.707
2016,9,18,18.483,79.208,5.535
2016,9,19,18.508,52.772,2.448
2016,9,20,19.349,135.879,4.97
2016,9,21,19.819,220.124,9.642
2016,9,22,17.972,199.182,9.121
2016,9,23,11.451,36.013,3.235
2016,9,24,9.791,179.81,5.955
2016,9,25,8.297,146.421,4.824
2016,9,26,9.973,210.686,5.186
2016,9,27,10.286,85.026,2.277
2016,9,28,11.038,186.802,4.403
2016,9,29,9.405,199.331,4.804
2016,9,30,10.505,181.419,4.034
2016,10,1,12.359,90.291,3.925
2016,10,2,11.976,104.524,4.397
2016,10,3,12.841,117.213,4.719
2016,10,4,9.476,182.117,3.673
2016,10,5,10.55,176.336,2.786
2016,10,6,13.41,182.134,3.337
2016,10,7,14.996,176.084,4.334
2016,10,8,12.799,136.598,4.933
2016,10,9,10.044,29.628,2.782
2016,10,10,7.718,154.388,3.977
2016,10,11,9.359,173.236,4.54
2016,10,12,9.904,145.004,3.447
2016,10,13,12.664,79.87,2.879
2016,10,14,6.302,177.284,4.385
2016,10,15,4.361,153.402,2.775
2016,10,16,9.196,90.296,2.579
2016,10,17,12.076,163.588,2.772
2016,10,18,9.858,37.047,2.835
2016,10,19,14.703,156.469,4.645
2016,10,20,9.167,60.336,3.895
2016,10,21,13.314,15.693,0.972
2016,10,22,15.659,34.324,0.348
2016,10,23,5.016,40.35,2.334
2016,10,24,4.428,83.698,4.004
2016,10,25,3.751,89.28,3.061
2016,10,26,3.296,83.066,1.933
2016,10,27,3.462,100.819,2.607
2016,10,28,1.98,7.94,0.763
2016,10,29,4.052,39.233,0.98
2016,10,30,5.807,69.23,1.309
2016,10,31,3.99,67.996,2.077
2016,11,1,2.741,96.06,2.102
2016,11,2,7.803,57.971,0.886
2016,11,3,7.024,21.761,0.572
2016,11,4,3.122,56.178,1.503
2016,11,5,1.933,77.007,1.607
2016,11,6,3.606,62.793,1.517
2016,11,7,2.26,92.049,1.099
2016,11,8,5.297,114,1.073
2016,11,9,4.665,35.309,0.993
2016,11,10,2.937,102.208,2.258
2016,11,11,4.116,65.791,2.336
2016,11,12,2.148,98.951,3.453
2016,11,13,7.275,98.044,3.115
2016,11,14,7.256,108.136,1.405
2016,11,15,6.016,35.082,0.817
2016,11,16,10.151,16.574,0.247
2016,11,17,8.905,63.736,1.148
2016,11,18,7.009,92.142,1.931
2016,11,19,3.291,65.841,1.341
2016,11,20,5.293,21.562,0.355
2016,11,21,0.303,31.905,0.332
2016,11,22,-0.746,69.696,1.347
2016,11,23,0.2,41.901,2.326
2016,11,24,-0.607,40.417,1.412
2016,11,25,0.274,14.226,0.683
2016,11,26,3.57,31.877,0.118
2016,11,27,0.864,30.471,0.334
2016,11,28,0.494,89.509,1.609
2016,11,29,-2.03,14.295,0.565
2016,11,30,0.66,23.794,0.407
2016,12,1,0.634,27.03,0.288
2016,12,2,3.028,50.851,0.686
2016,12,3,0.183,46.773,0.564
2016,12,4,-2.611,75.157,1.322
2016,12,5,-6.441,22.075,0.956
2016,12,6,-4.523,56.191,0.69
2016,12,7,-4.798,24.909,0.634
2016,12,8,-1.911,38.479,0.756
2016,12,9,-5.081,66.893,1.409
2016,12,10,-10.415,83.52,1.104
2016,12,11,-9.376,81.069,1.151
2016,12,12,-7.946,11.619,0.415
2016,12,13,-5.636,83.945,0.566
2016,12,14,-4.643,72.266,1.013
2016,12,15,-12.11,59.08,0.742
2016,12,16,-20.293,87.867,0.416
2016,12,17,-15.501,11.339,0.24
2016,12,18,-3.499,6.909,1.189
2016,12,19,-13.358,80.779,0.386
2016,12,20,-13.393,75.441,0.78
2016,12,21,-2.255,72.235,1.278
2016,12,22,-1.477,18.986,0.296
2016,12,23,-1.649,32.912,0.902
2016,12,24,-1.552,17.667,1.106
2016,12,25,-2.712,86.89,1.724
2016,12,26,-10.471,44.222,0.466
2016,12,27,2.37,40.548,1.458
2016,12,28,-1.59,35.913,1.031
2016,12,29,-5.118,13.503,0.606
2016,12,30,-2.332,43.536,1.318
2016,12,31,-9.239,71.584,0.686
2017,1,1,-4.121,47.98,1.191
2017,1,2,-4.57,82.318,0.651
2017,1,3,-5.529,19.342,0.633
2017,1,4,-1.181,35.291,0.776
2017,1,5,-5.407,63.797,1.461
2017,1,6,-7.75,74.157,0.76
2017,1,7,-13.01,42.276,0.355
2017,1,8,-13.327,93.354,0.442
2017,1,9,-16.866,91.997,0.306
2017,1,10,-10.018,57.086,0.877
2017,1,11,5.204,74.708,1.669
2017,1,12,6.113,11.565,0.706
2017,1,13,-1.971,98.177,1.598
2017,1,14,-13.397,95.109,1.217
2017,1,15,-9.861,95.583,1.17
2017,1,16,-8.211,77.672,1.654
2017,1,17,-3.147,92.684,1.216
2017,1,18,-7.464,33.69,0.968
2017,1,19,-3.003,30.206,0.472
2017,1,20,-0.265,26.016,0.934
2017,1,21,0.435,39.015,1.083
2017,1,22,-0.421,36.53,1.2
2017,1,23,-3.033,64.802,1.423
2017,1,24,-2.876,9.965,0.684
2017,1,25,0.378,30.409,0.302
2017,1,26,-0.029,59.604,0.704
2017,1,27,-0.187,35.494,1.984
2017,1,28,-2.38,80.681,1.846
2017,1,29,-1.096,62.093,1.528
2017,1,30,-4.425,77.346,1.334
2017,1,31,-10.065,122.607,1.09
2017,2,1,-11.123,45.142,0.648
2017,2,2,-9.247,87.664,1.393
2017,2,3,-9.692,76.999,1.406
2017,2,4,-10.525,110.987,1.177
2017,2,5,-4.975,68.196,1.443
2017,2,6,-7.869,121.569,1.466
2017,2,7,-11.882,77.948,0.989
2017,2,8,-4.781,86.468,1.126
2017,2,9,-11.463,12.679,0.51
2017,2,10,-15.344,130.03,0.683
2017,2,11,-16.516,37.037,0.336
2017,2,12,-10.868,70.246,0.689
2017,2,13,-6.769,13.443,0.677
2017,2,14,-6.638,141.176,0.904
2017,2,15,-7.302,52.751,0.865
2017,2,16,-4.57,102.327,1.281
2017,2,17,-3.093,156.612,2.133
2017,2,18,-2.612,56.92,2.279
2017,2,19,2.968,72.145,1.414
2017,2,20,0.05,165.357,2.193
2017,2,21,-2.14,149.677,2.727
2017,2,22,3.396,130.715,2.143
2017,2,23,3.266,116.323,1.804
2017,2,24,7.502,109.572,1.608
2017,2,25,5.945,28.942,0.35
2017,2,26,0.257,134.097,1.85
2017,2,27,-0.145,145.064,3.008
2017,2,28,2.993,171.341,2.461
2017,3,1,5.327,19.254,0.447
2017,3,2,0.918,77.311,1.717
2017,3,3,-8.717,187.683,1.837
2017,3,4,-15.179,191.319,0.963
2017,3,5,-9.506,203.263,1.599
2017,3,6,-4.967,207.254,2.247
2017,3,7,-3.706,32.384,1.485
2017,3,8,2.946,54.124,0.477
2017,3,9,-1.296,107.098,2.337
2017,3,10,-7.51,136.186,2.052
2017,3,11,-18.417,171.071,0.722
2017,3,12,-13.954,212.164,1.089
2017,3,13,-8.518,215.385,1.535
2017,3,14,-6.443,35.401,1.031
2017,3,15,-2.597,60.088,1.462
2017,3,16,-6.321,211.293,1.585
2017,3,17,-6.056,201.134,1.496
2017,3,18,-2.486,219.01,2.124
2017,3,19,-1.253,235.836,2.767
2017,3,20,2.068,240.987,3.673
2017,3,21,4.062,158.038,3.397
2017,3,22,-4.594,109.56,1.276
2017,3,23,-8.41,252.168,2.007
2017,3,24,-4.893,57.384,1.892
2017,3,25,1.004,200.031,2.949
2017,3,26,-1.925,254.926,3.363
2017,3,27,-2.138,35.501,0.851
2017,3,28,-0.419,47.348,0.585
2017,3,29,1.201,110.091,1.62
2017,3,30,0.983,153.837,3.101
2017,3,31,2.42,241.594,3.347
2017,4,1,0.794,72.111,2.162
2017,4,2,3.795,227.634,3.5
2017,4,3,3.434,267.879,3.204
2017,4,4,0.738,66.703,2.132
2017,4,5,0.702,76.606,0.708
2017,4,6,2.647,59.191,0.584
2017,4,7,7.22,117.242,1.475
2017,4,8,3.883,115.395,1.429
2017,4,9,6.771,278.685,3.802
2017,4,10,10.82,233.992,6.435
2017,4,11,11.222,168.031,4.748
2017,4,12,7.748,71.867,0.987
2017,4,13,5.458,169.779,2.965
2017,4,14,7.301,293.386,5.003
2017,4,15,10.02,261.978,7.024
2017,4,16,12.441,162.31,3.562
2017,4,17,6.91,161.955,2.105
2017,4,18,2.324,156.655,2.539
2017,4,19,2.016,129.593,2.646
2017,4,20,3.486,60.093,0.34
2017,4,21,2.89,31.133,0.547
2017,4,22,1.26,49.408,0.242
2017,4,23,6.017,216.135,2.987
2017,4,24,7.083,256.963,4.429
2017,4,25,6.629,213.923,5.36
2017,4,26,9.66,45.797,0.282
2017,4,27,14.17,92.482,0.876
2017,4,28,13.228,92.958,2.245
2017,4,29,14.821,182.694,4.996
2017,4,30,8.296,285.54,5.324
2017,5,1,4.746,43.713,0.534
2017,5,2,6.722,62.842,0.312
2017,5,3,8.934,162.723,4.115
2017,5,4,10.164,325.465,6.924
2017,5,5,7.361,91.16,4.002
2017,5,6,11.921,49.622,0.26
2017,5,7,12.159,200.294,3.077
2017,5,8,7.352,73.052,1.247
2017,5,9,5.771,104.049,2.29
2017,5,10,6.118,181.845,1.63
2017,5,11,7.522,114.042,1.886
2017,5,12,11.835,278.886,4.855
2017,5,13,12.274,299.401,5.701
2017,5,14,7.722,45.471,1.496
2017,5,15,7.434,62.612,0.713
2017,5,16,15.791,337.53,8.57
2017,5,17,18.634,274.037,8.49
2017,5,18,24.433,306.049,15.251
2017,5,19,17.835,266.41,9.635
2017,5,20,10.803,352.649,7.531
2017,5,21,14.204,352.336,8.11
2017,5,22,10.963,135.07,5.315
2017,5,23,13.529,246.026,5.348
2017,5,24,15.629,265.686,6.725
2017,5,25,13.517,161.626,5.396
2017,5,26,8.788,57.908,0.791
2017,5,27,11.306,188.25,4.208
2017,5,28,12.369,294.207,6.175
2017,5,29,9.807,127.986,4.718
2017,5,30,13.087,329.569,6.477
2017,5,31,12.059,66.291,2.732
2017,6,1,15.11,228.372,3.019
2017,6,2,12.276,254.421,3.807
2017,6,3,11.636,238.559,3.717
2017,6,4,14.359,235.311,5.805
2017,6,5,11.55,68.091,5.469
2017,6,6,12.196,247.635,7.438
2017,6,7,16.543,343.371,9.618
2017,6,8,19.645,319.243,13.941
2017,6,9,12.358,59.896,4.987
2017,6,10,16.171,337.606,10.23
2017,6,11,23.651,319.05,16.249
2017,6,12,24.461,293.193,10.924
2017,6,13,23.059,240.736,13.624
2017,6,14,14.901,323.457,10.204
2017,6,15,14.496,246.62,10.039
2017,6,16,11.872,66.745,2.783
2017,6,17,15.352,108.278,1.501
2017,6,18,19.581,146.839,4.706
2017,6,19,21.908,241.496,6.006
2017,6,20,19.2,172.752,6.37
2017,6,21,17.916,264.845,9.182
2017,6,22,18.832,306.548,11.776
2017,6,23,17.77,119.434,2.832
2017,6,24,20.724,191.901,4.919
2017,6,25,18.86,334.157,10.387
2017,6,26,17.312,293.434,7.781
2017,6,27,16.553,214.906,6.807
2017,6,28,14.848,214.372,5.397
2017,6,29,16.108,217.934,8.223
2017,6,30,16.777,114.529,5.563
2017,7,1,17.792,62.517,3.13
2017,7,2,22.011,301.213,7.068
2017,7,3,20.035,269.6,10.203
2017,7,4,17.632,187.655,4.148
2017,7,5,20.155,322.381,10.041
2017,7,6,19.667,321.096,11.502
2017,7,7,18.865,266.164,9.26
2017,7,8,19.139,261.432,3.324
2017,7,9,20.467,292.716,10.39
2017,7,10,19.876,154.681,7.731
2017,7,11,21.472,284.134,9.541
2017,7,12,20.074,204.435,10.506
2017,7,13,13.825,118.586,4.924
2017,7,14,16.979,320.693,8.964
2017,7,15,16.519,123.314,3.444
2017,7,16,20.755,267.134,7.498
2017,7,17,21.922,312.196,5.456
2017,7,18,18.916,84.97,3.726
2017,7,19,23.544,262.495,10.465
2017,7,20,23.426,296.259,13.238
2017,7,21,22.571,299.799,9.18
2017,7,22,20.184,314.437,10.897
2017,7,23,17.272,326.065,10.963
2017,7,24,15.182,153.148,8.131
2017,7,25,18.14,249.975,8.02
2017,7,26,19.927,330.763,11.379
2017,7,27,17.119,123.987,5.152
2017,7,28,19.663,285.322,6.87
2017,7,29,17.988,318.336,11.097
2017,7,30,18.826,310.459,11.233
2017,7,31,20.257,284.395,8.979
2017,8,1,22.114,308.972,10.309
2017,8,2,21.494,287.589,11.427
2017,8,3,21.457,212.344,5.124
2017,8,4,20.859,215.785,5.999
2017,8,5,20.738,148.19,3.378
2017,8,6,17.027,232.124,5.539
2017,8,7,17.462,265.847,10.222
2017,8,8,15.954,187.469,7.477
2017,8,9,18.985,263.329,9.163
2017,8,10,19.183,196.153,8.629
2017,8,11,18.544,138.822,4.977
2017,8,12,17.486,92.358,2.822
2017,8,13,19.538,234.4,5.438
2017,8,14,20.404,281.562,10.927
2017,8,15,19.286,220.014,8.485
2017,8,16,18.394,287.894,9.833
2017,8,17,17.417,292.067,11.444
2017,8,18,14.976,75.154,4.189
2017,8,19,17.21,89.61,2.287
2017,8,20,20.485,239.151,7.115
2017,8,21,20.78,227.93,12.009
2017,8,22,22.206,224.718,10.117
2017,8,23,21.141,223.827,9.209
2017,8,24,17.269,258.712,9.23
2017,8,25,15.077,244.85,7.859
2017,8,26,15.54,206.26,7.478
2017,8,27,16.808,269.692,8.39
2017,8,28,16.407,274.541,9.071
2017,8,29,16.516,212.189,8.978
2017,8,30,15.083,88.426,6.214
2017,8,31,14,171.571,6.607
2017,9,1,11.269,189.876,6.182
2017,9,2,14.275,263.089,6.835
2017,9,3,12.374,165.13,4.599
2017,9,4,16.248,209.583,6.535
2017,9,5,19.218,126.087,6.821
2017,9,6,15.816,25.965,0.753
2017,9,7,16.354,115.517,1.826
2017,9,8,15.118,189.375,5.474
2017,9,9,14.367,145.044,0.999
2017,9,10,13.987,191.471,4.491
2017,9,11,17.721,228.306,8.312
2017,9,12,18.59,228.11,8.334
2017,9,13,19.391,233.151,8.664
2017,9,14,16.806,217.548,7.606
2017,9,15,16.93,214.04,5.65
2017,9,16,16.569,168.429,6.183
2017,9,17,18.118,184.924,5.166
2017,9,18,18.615,95.667,2.921
2017,9,19,19.19,72.717,3.135
2017,9,20,20.145,104.813,5.737
2017,9,21,21.179,207.568,8.358
2017,9,22,19.318,225.098,7.316
2017,9,23,18.758,205.514,7.801
2017,9,24,23.05,187.226,7.236
2017,9,25,23.368,193.757,4.482
2017,9,26,22.84,186.017,7.46
2017,9,27,20.177,106.309,5.391
2017,9,28,15.165,180.066,6.29
2017,9,29,9.392,209.801,6.181
2017,9,30,7.342,170.415,4.814
2017,10,1,14.508,202.411,5.368
2017,10,2,11.025,200.831,5.589
2017,10,3,9.307,185.831,4.554
2017,10,4,15.04,179.203,8.531
2017,10,5,16.955,181.475,8.147
2017,10,6,13.02,74.037,5.568
2017,10,7,11.462,93.088,4.564
2017,10,8,17.85,30.877,2.068
2017,10,9,15.828,46.774,1.696
2017,10,10,18.165,144.166,4.293
2017,10,11,11.121,178.515,5.572
2017,10,12,8.609,174.539,4.394
2017,10,13,8.286,172.582,2.562
2017,10,14,14.599,87.108,3.541
2017,10,15,16.071,60.25,2.964
2017,10,16,10.268,130.879,4.836
2017,10,17,5.292,164.154,4.453
2017,10,18,11.02,159.727,5.284
2017,10,19,11.958,143.933,6.025
2017,10,20,12.932,153.905,6.619
2017,10,21,11.374,143.967,5.196
2017,10,22,9.961,123.401,4.585
2017,10,23,11.218,86.971,2.897
2017,10,24,16.568,46.798,2.981
2017,10,25,17.491,12.472,0.431
2017,10,26,15.297,15.269,0.453
2017,10,27,8.693,124.33,2.424
2017,10,28,8.151,131.165,1.837
2017,10,29,12.624,48.747,1.953
2017,10,30,12.722,50.333,1.165
2017,10,31,7.149,96.64,5.068
2017,11,1,5.009,106.208,3.1
2017,11,2,9.637,14.647,2.013
2017,11,3,13.151,23.757,1.679
2017,11,4,4.542,115.987,3.619
2017,11,5,5.429,46.036,3.181
2017,11,6,12.741,18.019,1.027
2017,11,7,1.455,91.6,2.454
2017,11,8,-0.087,121.851,2.098
2017,11,9,-0.601,115.402,1.757
2017,11,10,-2.161,105.975,1.815
2017,11,11,-3.79,120.497,2.737
2017,11,12,-3.379,62.625,1.704
2017,11,13,-1.94,56.378,1.352
2017,11,14,0.467,38.516,2.087
2017,11,15,-0.5,110.137,1.546
2017,11,16,0.683,33.559,0.685
2017,11,17,0.71,45.583,1.271
2017,11,18,-1.533,71.655,2.435
2017,11,19,6.027,10.521,0.37
2017,11,20,-4.025,72.167,1.982
2017,11,21,-1.392,96.005,2.134
2017,11,22,2.641,24.971,0.589
2017,11,23,-2.195,91.366,1.416
2017,11,24,0.384,64.823,1.615
2017,11,25,5.509,90.857,1.723
2017,11,26,1.212,33.216,0.601
2017,11,27,-4.018,65.162,1.924
2017,11,28,-6.34,51.001,1.785
2017,11,29,3.116,54.669,1.826
2017,11,30,-1.288,88.35,1.871
2017,12,1,3.368,29.472,0.364
2017,12,2,-0.441,41.545,0.818
2017,12,3,-0.657,55.82,1.329
2017,12,4,-0.484,80.549,1.257
2017,12,5,0.861,13.1,0.694
2017,12,6,4.584,40.746,0.925
2017,12,7,-1.577,35.233,1.793
2017,12,8,-1.729,77.57,1.868
2017,12,9,-2.719,30.113,1.043
2017,12,10,-2.762,68.317,0.793
2017,12,11,-7.57,32.629,0.645
2017,12,12,-9.589,15.065,0.3
2017,12,13,-5.892,29.286,0.536
2017,12,14,-12.737,45.111,0.621
2017,12,15,-12.369,84.846,0.763
2017,12,16,-9.366,55.885,0.49
2017,12,17,-11.511,88.583,0.488
2017,12,18,-13.729,27.13,0.32
2017,12,19,-7.416,7.087,0.466
2017,12,20,-3.581,18,1.529
2017,12,21,-11.147,77.526,0.563
2017,12,22,-13.608,39.5,0.39
2017,12,23,-6.91,7.461,0.338
2017,12,24,-4.249,57.175,1.084
2017,12,25,-11.799,4.569,0.464
2017,12,26,-12.047,94.599,0.963
2017,12,27,-18.337,101.779,0.469
2017,12,28,-21.291,57.332,0.243
2017,12,29,-20.12,66.446,0.133
2017,12,30,-19.951,83.885,0.134
2017,12,31,-20.356,98.687,0.247
2018,1,1,-20.648,68.33,0.204
2018,1,2,-18.779,91.05,0.266
2018,1,3,-14.76,75.331,0.421
2018,1,4,-8.433,5.564,0.432
2018,1,5,-12.854,67.438,0.83
2018,1,6,-20.267,55.946,0.344
2018,1,7,-18.253,80.303,0.471
2018,1,8,-11.719,20.758,0.533
2018,1,9,-4.907,66.755,1.351
2018,1,10,-3.465,90.771,1.038
2018,1,11,2.686,31.625,2.112
2018,1,12,8.847,6.841,0.989
2018,1,13,-3.116,22.206,0.409
2018,1,14,-14.758,85.629,0.576
2018,1,15,-15.639,72.863,0.568
2018,1,16,-10.064,80.961,0.476
2018,1,17,-7.105,11.422,0.151
2018,1,18,-5.699,78.207,0.695
2018,1,19,-5.705,52.665,0.621
2018,1,20,0.037,47.764,2.384
2018,1,21,-0.829,103.846,1.348
2018,1,22,-7.529,37.148,0.882
2018,1,23,-4.307,6.2,0.256
2018,1,24,-4.156,76.319,1.376
2018,1,25,-12.865,106.514,0.589
2018,1,26,-11.06,116.343,0.64
2018,1,27,-4.699,67.54,1.868
2018,1,28,2.806,64.346,2.233
2018,1,29,-7.247,90.444,0.698
2018,1,30,-10.63,22.172,0.538
2018,1,31,-10.489,124.878,0.825
2018,2,1,-4.416,29.836,0.858
2018,2,2,-8.763,55.032,0.702
2018,2,3,-16.028,131.151,0.539
2018,2,4,-4.972,36.005,0.765
2018,2,5,-1.304,63.265,1.194
2018,2,6,-9.099,91.382,0.769
2018,2,7,-10.571,26.031,0.412
2018,2,8,-8.878,141.755,0.914
2018,2,9,-10.396,107.273,0.849
2018,2,10,-6.14,10.092,0.526
2018,2,11,-1.428,18.603,0.848
2018,2,12,-2.303,92.905,2.33
2018,2,13,-9.204,152.955,0.998
2018,2,14,-3.356,111.963,2.032
2018,2,15,-0.13,96.478,1.987
2018,2,16,0.948,43.696,2.031
2018,2,17,-7.07,154.45,1.452
2018,2,18,-2.793,109.139,1.399
2018,2,19,-1.157,148.963,2.006
2018,2,20,3.587,22.992,0.531
2018,2,21,6.987,74.822,3.313
2018,2,22,-0.476,78.293,1.364
2018,2,23,-3.569,119.372,1.33
2018,2,24,3.878,96.142,2.668
2018,2,25,-1.408,39.807,0.714
2018,2,26,2.296,111.234,2.464
2018,2,27,2.264,177.178,2.541
2018,2,28,3.938,115.48,2.994
2018,3,1,0.804,25.094,1.01
2018,3,2,-0.089,43.436,2.001
2018,3,3,2.339,80.339,2.366
2018,3,4,1.171,94.263,2.049
2018,3,5,1.06,141.049,2.195
2018,3,6,-0.176,141.014,1.846
2018,3,7,-1.053,35.626,1.456
2018,3,8,-2.288,37.463,0.632
2018,3,9,-1.127,99.277,1.573
2018,3,10,-1.131,90.806,1.549
2018,3,11,-0.438,102.992,1.918
2018,3,12,1.02,123.25,1.664
2018,3,13,0.058,27.198,0.999
2018,3,14,1.578,49.161,0.799
2018,3,15,-0.661,106.516,1.595
2018,3,16,-3.612,228.905,1.949
2018,3,17,-9.177,230.369,1.146
2018,3,18,-7.053,204.749,1.163
2018,3,19,-7.671,199.227,1.354
2018,3,20,-3.052,213.532,1.495
2018,3,21,-0.684,177.28,2.146
2018,3,22,-0.411,76.672,1.63
2018,3,23,2.942,222.645,2.345
2018,3,24,1.351,149.845,1.533
2018,3,25,-0.394,175.366,1.97
2018,3,26,-0.31,256.079,2.061
2018,3,27,2.304,249.819,3.102
2018,3,28,4.878,157.881,1.907
2018,3,29,4.917,177.893,2.436
2018,3,30,5.14,69.333,1.794
2018,3,31,3.776,262.889,3.007
2018,4,1,3.925,172.827,3.644
2018,4,2,-0.384,190.399,2.098
2018,4,3,1.4,161.852,2.374
2018,4,4,1.116,27.297,0.461
2018,4,5,-4.274,239.799,2.093
2018,4,6,-2.927,230.641,2.016
2018,4,7,0.687,179.792,2.392
2018,4,8,-0.697,247.567,2.341
2018,4,9,-3.679,275.371,1.765
2018,4,10,-1.396,225.39,2.065
2018,4,11,1.398,237.687,2.542
2018,4,12,4.072,229.465,2.827
2018,4,13,6.733,210.165,2.897
2018,4,14,1.021,90.871,3.061
2018,4,15,-2.013,167.223,2.892
2018,4,16,-0.593,63.705,1.37
2018,4,17,5.327,105.612,1.271
2018,4,18,3.367,137.533,2.344
2018,4,19,4.914,119.975,2.828
2018,4,20,4.175,162.137,1.517
2018,4,21,5.087,181.632,4.205
2018,4,22,6.466,314.18,4.805
2018,4,23,8.939,315.415,5.403
2018,4,24,10.879,291.794,7.398
2018,4,25,9.849,121.101,3.569
2018,4,26,10.29,48.353,0.351
2018,4,27,10.174,190.089,4.119
2018,4,28,10.061,109.253,2.857
2018,4,29,10.708,163.654,3.894
2018,4,30,8.626,150.83,0.632
2018,5,1,9.29,203.686,2.913
2018,5,2,18.889,228.861,9.104
2018,5,3,14.672,77.332,4.145
2018,5,4,11.127,111.258,2.75
2018,5,5,13.674,319.729,6.647
2018,5,6,14.641,158.808,5.265
2018,5,7,12.16,330.566,5.23
2018,5,8,11.965,331.2,6.18
2018,5,9,13.88,324.782,6.145
2018,5,10,12.387,311.883,5.574
2018,5,11,8.15,344.345,6.123
2018,5,12,7.805,332.233,5.905
2018,5,13,10.864,340.435,7.074
2018,5,14,11.68,273.621,5.951
2018,5,15,10.988,66.856,2.135
2018,5,16,8.66,343.691,7.355
2018,5,17,13.17,213.641,6.751
2018,5,18,10.105,355.603,6.799
2018,5,19,10.201,257.992,6.332
2018,5,20,13.002,142.481,3.2
2018,5,21,16.664,343.818,10.088
2018,5,22,15.464,257.98,8.187
2018,5,23,13.02,231.727,3.411
2018,5,24,11.232,297.13,7.415
2018,5,25,20.875,291.759,13.292
2018,5,26,18.789,188.306,8.592
2018,5,27,12.451,337.833,8.211
2018,5,28,11.974,230.614,6.002
2018,5,29,18.424,354.334,9.791
2018,5,30,16.312,356.54,11.28
2018,5,31,18.715,352.919,12.886
2018,6,1,20.913,273.197,5.521
2018,6,2,17.365,331.989,6.272
2018,6,3,11.829,368.037,8.672
2018,6,4,6.388,119.278,3.437
2018,6,5,7.435,97.377,0.712
2018,6,6,10.875,171.937,2.933
2018,6,7,12.682,129.029,4.717
2018,6,8,15.61,290.61,8.146
2018,6,9,16.057,350.384,11.141
2018,6,10,13.571,345.642,9.473
2018,6,11,14.82,347.136,9.046
2018,6,12,17.348,336.505,14.131
2018,6,13,21.838,345.92,15.962
2018,6,14,10.467,97.039,1.044
2018,6,15,15.938,359.323,8.81
2018,6,16,21.115,338.623,12.331
2018,6,17,17.009,233.73,10.117
2018,6,18,16.609,81.984,8.209
2018,6,19,18.852,325.437,9.374
2018,6,20,20.392,343.629,13.694
2018,6,21,17.189,365.998,10.021
2018,6,22,16.541,365.043,10.367
2018,6,23,14.645,179.738,8.136
